displacement_cc,cylinder_count,engine_cycle,bore_mm,stroke_mm,fuel_system_type,fuel_injection,cooling_Air,cooling_Liquid,cooling_Oil & air,gear_count,is_automatic,transmission_Belt   (final drive),transmission_Chain   (final drive),transmission_Shaft drive (cardan)   (final drive),front_tyre_width,front_tyre_aspect,front_tyre_rim,rear_tyre_width,rear_tyre_aspect,rear_tyre_rim
245.8,2.0,4.0,49.0,66.0,Carburettor,0,1,0,0,5.0,0,0,1,0,,,,130.0,90.0,15.0
245.8,2.0,4.0,49.0,66.0,Carburettor,0,1,0,0,5.0,0,0,1,0,,,,130.0,90.0,15.0
245.8,2.0,4.0,49.0,66.0,Carburettor,0,1,0,0,5.0,0,0,1,0,,,,130.0,90.0,15.0
245.8,2.0,4.0,49.0,66.0,Carburettor,0,1,0,0,5.0,0,0,1,0,,,,130.0,90.0,15.0
245.8,2.0,4.0,49.0,66.0,Carburettor,0,1,0,0,5.0,0,0,1,0,,,,130.0,90.0,15.0
249.0,2.0,4.0,49.0,66.0,Carburettor,0,1,0,0,5.0,0,0,1,0,,,,130.0,90.0,15.0
249.0,2.0,4.0,49.0,66.0,Carburettor,0,1,0,0,5.0,0,0,1,0,,,,130.0,90.0,15.0
249.0,2.0,4.0,49.0,66.0,Carburettor,0,1,0,0,5.0,0,0,1,0,,,,130.0,90.0,15.0
249.0,2.0,4.0,49.0,66.0,Carburettor,0,1,0,0,5.0,0,0,1,0,,,,130.0,90.0,15.0
942.0,2.0,4.0,85.0,83.0,Injection,1,1,0,0,5.0,0,1,0,0,,,,,,
942.0,2.0,4.0,85.0,83.0,Injection,1,1,0,0,5.0,0,1,0,0,,,,,,
942.0,2.0,4.0,85.0,83.0,Injection,1,1,0,0,5.0,0,1,0,0,,,,,,
942.3,2.0,4.0,85.0,83.0,Injection,1,1,0,0,5.0,0,1,0,0,130.0,70.0,18.0,170.0,70.0,16.0
942.3,2.0,4.0,85.0,83.0,Injection,1,1,0,0,5.0,0,1,0,0,,,,,,
942.3,2.0,4.0,85.0,83.0,Injection,1,1,0,0,5.0,0,1,0,0,,,,,,
950.5,2.0,4.0,85.0,83.0,Injection,1,1,0,0,5.0,0,1,0,0,,,,,,
950.5,2.0,4.0,85.0,83.0,Injection,1,1,0,0,5.0,0,1,0,0,,,,,,
950.5,2.0,4.0,85.0,83.0,Injection,1,1,0,0,5.0,0,1,0,0,130.0,70.0,18.0,170.0,70.0,16.0
942.0,2.0,4.0,85.0,83.0,Injection,1,1,0,0,5.0,0,1,0,0,,,,,,
942.0,2.0,4.0,85.0,83.0,Injection,1,1,0,0,5.0,0,1,0,0,,,,,,
942.0,2.0,4.0,85.0,83.0,Injection,1,1,0,0,5.0,0,1,0,0,,,,,,
942.3,2.0,4.0,85.0,83.0,Injection,1,1,0,0,5.0,0,1,0,0,,,,,,
942.3,2.0,4.0,85.0,83.0,Injection,1,1,0,0,5.0,0,1,0,0,,,,,,
942.3,2.0,4.0,85.0,83.0,Injection,1,1,0,0,5.0,0,1,0,0,,,,,,
942.3,2.0,4.0,85.0,83.0,Injection,1,1,0,0,5.0,0,1,0,0,,,,,,
942.3,2.0,4.0,85.0,83.0,Injection,1,1,0,0,5.0,0,1,0,0,,,,,,
942.3,2.0,4.0,85.0,83.0,Injection,1,1,0,0,5.0,0,1,0,0,,,,,,
942.3,2.0,4.0,85.0,83.0,Injection,1,1,0,0,5.0,0,1,0,0,130.0,70.0,18.0,170.0,70.0,16.0
649.0,2.0,4.0,81.0,63.0,Carburettor,0,1,0,0,5.0,0,0,0,1,130.0,90.0,16.0,170.0,80.0,15.0
655.5,2.0,4.0,81.0,63.0,Carburettor,0,1,0,0,5.0,0,0,0,1,130.0,90.0,16.0,170.0,80.0,15.0
655.5,2.0,4.0,81.0,63.0,Carburettor,0,1,0,0,5.0,0,0,0,1,130.0,90.0,16.0,170.0,80.0,15.0
655.5,2.0,4.0,81.0,63.0,Carburettor,0,1,0,0,5.0,0,0,0,1,130.0,90.0,16.0,170.0,80.0,15.0
655.5,2.0,4.0,81.0,63.0,Carburettor,0,1,0,0,5.0,0,0,0,1,130.0,90.0,16.0,170.0,80.0,15.0
655.5,2.0,4.0,81.0,63.0,Carburettor,0,1,0,0,5.0,0,0,0,1,130.0,90.0,16.0,170.0,80.0,15.0
649.0,2.0,4.0,81.0,63.0,Carburettor,0,1,0,0,5.0,0,0,0,1,130.0,90.0,16.0,170.0,80.0,15.0
649.0,2.0,4.0,81.0,63.0,Carburettor,0,1,0,0,5.0,0,0,0,1,100.0,90.0,19.0,170.0,80.0,15.0
655.5,2.0,4.0,81.0,63.0,Carburettor,0,1,0,0,5.0,0,0,0,1,100.0,90.0,19.0,170.0,80.0,15.0
655.5,2.0,4.0,81.0,63.0,Carburettor,0,1,0,0,5.0,0,0,0,1,100.0,90.0,19.0,170.0,80.0,15.0
942.0,2.0,4.0,95.0,74.9,Carburettor,0,1,0,0,5.0,0,0,0,1,100.0,90.0,19.0,170.0,80.0,15.0
655.5,2.0,4.0,81.0,63.0,Carburettor,0,1,0,0,5.0,0,0,0,1,100.0,90.0,19.0,170.0,80.0,15.0
655.5,2.0,4.0,81.0,63.0,Carburettor,0,1,0,0,5.0,0,0,0,1,100.0,90.0,19.0,170.0,80.0,15.0
655.5,2.0,4.0,81.0,63.0,Carburettor,0,1,0,0,5.0,0,0,0,1,100.0,90.0,19.0,170.0,80.0,15.0
655.5,2.0,4.0,81.0,63.0,Carburettor,0,1,0,0,5.0,0,0,0,1,100.0,90.0,19.0,170.0,80.0,15.0
649.0,2.0,4.0,81.0,63.0,Carburettor,0,1,0,0,5.0,0,0,0,1,130.0,90.0,16.0,170.0,80.0,15.0
649.0,2.0,4.0,81.0,63.0,Carburettor,0,1,0,0,5.0,0,0,0,1,130.0,90.0,16.0,170.0,80.0,15.0
655.5,2.0,4.0,81.0,63.0,Carburettor,0,1,0,0,5.0,0,0,0,1,130.0,90.0,16.0,170.0,80.0,15.0
655.5,2.0,4.0,81.0,63.0,Carburettor,0,1,0,0,5.0,0,0,0,1,130.0,90.0,16.0,170.0,80.0,15.0
942.0,2.0,4.0,95.0,74.9,Carburettor,0,1,0,0,5.0,0,0,0,1,130.0,90.0,16.0,170.0,80.0,15.0
655.5,2.0,4.0,81.0,63.0,Carburettor,0,1,0,0,5.0,0,0,0,1,130.0,90.0,16.0,170.0,80.0,15.0
1198.0,4.0,4.0,76.0,66.0,Carburettor,0,0,1,0,5.0,0,0,0,1,,,,,,
1671.6,4.0,4.0,90.0,66.0,Injection,1,0,1,0,5.0,0,0,0,1,,,,,,
1311.1,2.0,4.0,100.0,83.0,Injection,1,0,1,0,5.0,0,1,0,0,130.0,90.0,16.0,170.0,70.0,16.0
649.0,2.0,4.0,81.0,63.0,Carburettor,0,1,0,0,5.0,0,0,0,1,130.0,90.0,16.0,130.0,90.0,16.0
649.0,2.0,4.0,81.0,63.0,Carburettor,0,1,0,0,5.0,0,0,0,1,100.0,90.0,19.0,170.0,80.0,15.0
649.0,2.0,4.0,81.0,63.0,Carburettor,0,1,0,0,5.0,0,0,0,1,100.0,90.0,19.0,170.0,80.0,15.0
649.0,2.0,4.0,81.0,63.0,Carburettor,0,1,0,0,5.0,0,0,0,1,100.0,90.0,19.0,170.0,80.0,15.0
1679.0,4.0,4.0,90.0,66.0,Injection,1,0,1,0,5.0,0,0,0,1,,,,,,
1679.0,4.0,4.0,90.0,66.0,Injection,1,0,1,0,5.0,0,0,0,1,,,,,,
1671.6,4.0,4.0,90.0,66.0,Injection,1,0,1,0,5.0,0,0,0,1,120.0,70.0,18.0,200.0,50.0,18.0
1679.0,4.0,4.0,90.0,66.0,Injection,1,0,1,0,5.0,0,0,0,1,,,,,,
1671.6,4.0,4.0,90.0,66.0,Injection,1,0,1,0,5.0,0,0,0,1,120.0,70.0,18.0,200.0,50.0,18.0
1671.6,4.0,4.0,90.0,66.0,Injection,1,0,1,0,5.0,0,0,0,1,120.0,70.0,18.0,200.0,50.0,18.0
1671.6,4.0,4.0,90.0,66.0,Injection,1,0,1,0,5.0,0,0,0,1,120.0,70.0,18.0,200.0,50.0,18.0
1671.6,4.0,4.0,90.0,66.0,Injection,1,0,1,0,5.0,0,0,0,1,120.0,70.0,18.0,200.0,50.0,18.0
1671.6,4.0,4.0,90.0,66.0,Injection,1,0,1,0,5.0,0,0,0,1,,,,,,
1679.0,4.0,4.0,90.0,66.0,Injection,1,0,1,0,5.0,0,0,0,1,,,,,,
1679.0,4.0,4.0,90.0,66.0,Injection,1,0,1,0,5.0,0,0,0,1,,,,,,
1198.0,4.0,4.0,76.0,66.0,Carburettor,0,0,1,0,5.0,0,0,0,1,,,,,,
114.0,1.0,4.0,50.0,57.9,Carburettor,0,1,0,0,4.0,0,0,1,0,70.0,90.0,17.0,80.0,90.0,17.0
114.0,1.0,4.0,50.0,57.9,Injection,1,1,0,0,4.0,0,0,1,0,70.0,90.0,17.0,80.0,90.0,17.0
114.0,1.0,4.0,50.0,57.9,Injection,1,1,0,0,4.0,0,0,1,0,70.0,90.0,17.0,80.0,90.0,17.0
114.0,1.0,4.0,50.0,57.9,Injection,1,1,0,0,4.0,0,0,1,0,70.0,90.0,17.0,80.0,90.0,17.0
49.0,1.0,2.0,40.0,39.2,Carburettor,0,1,0,0,,1,1,0,0,80.0,90.0,10.0,80.0,90.0,10.0
124.0,1.0,4.0,51.5,60.0,Carburettor,0,1,0,0,,1,1,0,0,,,,,,
124.0,1.0,2.0,51.5,60.0,Carburettor,0,1,0,0,,1,1,0,0,,,,,,
124.0,1.0,4.0,51.5,60.0,Carburettor,0,1,0,0,,1,1,0,0,,,,,,
124.0,1.0,4.0,51.5,60.0,Carburettor,0,1,0,0,,1,1,0,0,,,,,,
124.0,1.0,4.0,51.5,60.0,Carburettor,0,1,0,0,,1,1,0,0,,,,,,
124.0,1.0,4.0,51.5,60.0,Carburettor,0,1,0,0,,1,1,0,0,,,,,,
124.0,1.0,4.0,51.5,60.0,Carburettor,0,1,0,0,,1,1,0,0,,,,,,
49.0,1.0,4.0,38.0,43.6,Injection,1,0,1,0,,1,1,0,0,90.0,90.0,10.0,90.0,90.0,10.0
49.0,1.0,4.0,38.0,43.5,Injection,1,0,1,0,,1,1,0,0,90.0,90.0,10.0,90.0,90.0,10.0
124.0,1.0,4.0,51.0,62.0,Carburettor,0,1,0,0,,1,1,0,0,80.0,90.0,10.0,80.0,90.0,10.0
49.0,1.0,4.0,38.0,43.5,Carburettor,0,0,1,0,,1,1,0,0,90.0,90.0,10.0,90.0,90.0,10.0
49.0,1.0,4.0,38.0,43.5,Carburettor,0,1,0,0,,1,1,0,0,90.0,90.0,10.0,90.0,90.0,10.0
49.0,1.0,4.0,38.0,43.5,Carburettor,0,1,0,0,,1,1,0,0,90.0,90.0,10.0,90.0,90.0,10.0
49.0,1.0,4.0,38.0,43.5,Carburettor,0,0,1,0,,1,1,0,0,90.0,90.0,10.0,90.0,90.0,10.0
49.0,1.0,4.0,38.0,43.5,Carburettor,0,0,1,0,,1,1,0,0,90.0,90.0,10.0,90.0,90.0,10.0
49.0,1.0,4.0,38.0,43.5,Carburettor,0,0,1,0,,1,1,0,0,90.0,90.0,10.0,90.0,90.0,10.0
49.0,1.0,4.0,38.0,43.6,Injection,1,0,1,0,,1,1,0,0,90.0,90.0,10.0,90.0,90.0,10.0
49.0,1.0,4.0,38.0,43.6,Injection,1,0,1,0,,1,1,0,0,90.0,90.0,10.0,90.0,90.0,10.0
49.0,1.0,4.0,38.0,43.6,Injection,1,0,1,0,,1,1,0,0,90.0,90.0,10.0,90.0,90.0,10.0
49.0,1.0,4.0,38.0,43.6,Injection,1,0,1,0,,1,1,0,0,90.0,90.0,10.0,90.0,90.0,10.0
49.0,1.0,4.0,38.0,43.6,Injection,1,0,1,0,,1,1,0,0,90.0,90.0,10.0,90.0,90.0,10.0
49.0,1.0,4.0,38.0,43.6,Injection,1,0,1,0,,1,1,0,0,90.0,90.0,10.0,90.0,90.0,10.0
49.0,1.0,4.0,38.0,43.6,Injection,1,0,1,0,,1,1,0,0,90.0,90.0,10.0,90.0,90.0,10.0
49.0,1.0,4.0,38.0,43.6,Injection,1,0,1,0,,1,1,0,0,90.0,90.0,10.0,90.0,90.0,10.0
49.0,1.0,4.0,38.0,43.5,Injection,1,0,1,0,,1,1,0,0,90.0,90.0,10.0,90.0,90.0,10.0
49.0,1.0,4.0,38.0,43.5,Injection,1,0,1,0,,1,1,0,0,90.0,90.0,10.0,90.0,90.0,10.0
249.0,2.0,4.0,49.0,66.0,Carburettor,0,1,0,0,5.0,0,0,1,0,,,,130.0,90.0,15.0
249.0,2.0,4.0,49.0,66.0,Carburettor,0,1,0,0,5.0,0,0,1,0,,,,,,
249.0,2.0,4.0,49.0,66.0,Carburettor,0,1,0,0,5.0,0,0,1,0,,,,,,
249.0,2.0,4.0,49.0,66.0,Carburettor,0,1,0,0,5.0,0,0,1,0,,,,130.0,90.0,15.0
535.0,2.0,4.0,76.0,59.0,Carburettor,0,1,0,0,5.0,0,0,0,1,,,,140.0,90.0,15.0
125.0,1.0,4.0,51.5,60.0,Injection,1,1,0,0,,1,1,0,0,100.0,90.0,10.0,100.0,90.0,10.0
125.0,1.0,4.0,51.5,60.0,Injection,1,1,0,0,,1,1,0,0,100.0,90.0,10.0,100.0,90.0,10.0
125.0,1.0,4.0,51.5,60.0,Injection,1,1,0,0,,1,1,0,0,100.0,90.0,10.0,100.0,90.0,10.0
125.0,1.0,4.0,51.5,60.0,Injection,1,1,0,0,,1,1,0,0,100.0,90.0,10.0,100.0,90.0,10.0
125.0,1.0,4.0,51.5,60.0,Injection,1,1,0,0,,1,1,0,0,100.0,90.0,10.0,100.0,90.0,10.0
125.0,1.0,4.0,51.5,60.0,Injection,1,1,0,0,,1,1,0,0,100.0,90.0,10.0,100.0,90.0,10.0
125.0,1.0,4.0,51.5,60.0,Injection,1,1,0,0,,1,1,0,0,100.0,90.0,10.0,100.0,90.0,10.0
125.0,1.0,4.0,51.5,60.0,Injection,1,1,0,0,,1,1,0,0,100.0,90.0,10.0,100.0,90.0,10.0
125.0,1.0,4.0,51.5,60.0,Injection,1,1,0,0,,1,1,0,0,100.0,90.0,10.0,100.0,90.0,10.0
149.5,1.0,4.0,57.0,58.7,Injection,1,0,1,0,5.0,0,0,1,0,90.0,80.0,17.0,130.0,70.0,17.0
150.0,1.0,4.0,57.0,58.7,Injection,1,0,1,0,5.0,0,0,1,0,90.0,80.0,17.0,130.0,70.0,17.0
150.0,1.0,4.0,57.0,58.7,Injection,1,0,1,0,5.0,0,0,1,0,90.0,80.0,17.0,130.0,70.0,17.0
149.8,1.0,4.0,57.0,58.7,Injection,1,0,1,0,5.0,0,0,1,0,90.0,80.0,17.0,120.0,70.0,17.0
155.1,1.0,4.0,58.0,58.7,Injection,1,0,1,0,6.0,0,0,1,0,90.0,80.0,17.0,130.0,70.0,17.0
155.1,1.0,4.0,58.0,58.7,Injection,1,0,1,0,6.0,0,0,1,0,90.0,80.0,17.0,130.0,70.0,17.0
155.1,1.0,4.0,58.0,58.7,Injection,1,0,1,0,6.0,0,0,1,0,90.0,80.0,17.0,130.0,70.0,17.0
149.5,1.0,4.0,57.0,58.7,Injection,1,0,1,0,5.0,0,0,1,0,90.0,80.0,17.0,130.0,70.0,17.0
49.0,1.0,4.0,38.0,43.5,Injection,1,1,0,0,,1,1,0,0,120.0,90.0,10.0,120.0,90.0,10.0
49.0,1.0,4.0,38.0,43.5,Injection,1,1,0,0,,1,1,0,0,120.0,90.0,10.0,120.0,90.0,10.0
49.0,1.0,4.0,38.0,43.5,Injection,1,1,0,0,,1,1,0,0,120.0,90.0,10.0,120.0,90.0,10.0
49.0,1.0,4.0,38.0,43.5,Injection,1,1,0,0,,1,1,0,0,120.0,90.0,10.0,120.0,90.0,10.0
49.0,1.0,4.0,38.0,43.5,Injection,1,1,0,0,,1,1,0,0,120.0,90.0,10.0,120.0,90.0,10.0
49.0,1.0,4.0,38.0,43.5,Injection,1,1,0,0,,1,1,0,0,120.0,90.0,10.0,120.0,90.0,10.0
249.0,1.0,2.0,77.0,53.6,Carburettor,0,0,1,0,5.0,0,0,1,0,,,,,,
449.0,1.0,4.0,95.0,63.4,Carburettor,0,0,1,0,5.0,0,0,1,0,,,,,,
449.0,1.0,4.0,95.0,63.4,Injection,1,0,1,0,5.0,0,0,1,0,90.0,90.0,21.0,130.0,90.0,18.0
124.0,1.0,4.0,54.0,54.0,Carburettor,0,1,0,0,5.0,0,0,1,0,,,,,,
124.7,1.0,4.0,52.0,58.6,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
249.0,1.0,4.0,77.0,53.6,Carburettor,0,0,1,0,5.0,0,0,1,0,80.0,100.0,21.0,100.0,100.0,18.0
250.0,1.0,4.0,77.0,53.6,Carburettor,0,0,1,0,5.0,0,0,1,0,,,,,,
250.0,1.0,2.0,68.0,68.8,Carburettor,0,0,1,0,5.0,0,0,1,0,80.0,100.0,21.0,110.0,100.0,18.0
426.0,1.0,4.0,95.0,60.1,Carburettor,0,0,1,0,5.0,0,0,1,0,90.0,90.0,21.0,130.0,90.0,18.0
449.0,1.0,4.0,95.0,63.4,Carburettor,0,0,1,0,5.0,0,0,1,0,90.0,90.0,21.0,130.0,90.0,18.0
449.0,1.0,4.0,95.0,63.4,Carburettor,0,0,1,0,5.0,0,0,1,0,80.0,100.0,21.0,110.0,100.0,18.0
449.0,1.0,4.0,95.0,63.4,Injection,1,0,1,0,5.0,0,0,1,0,,,,,,
124.7,1.0,4.0,52.0,58.6,Injection,1,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,140.0,70.0,17.0
124.7,1.0,4.0,52.0,58.6,Injection,1,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,140.0,70.0,17.0
124.7,1.0,4.0,52.0,58.6,Injection,1,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,140.0,70.0,17.0
124.7,1.0,4.0,52.0,58.6,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
124.0,1.0,4.0,54.0,54.0,Carburettor,0,1,0,0,5.0,0,0,1,0,,,,,,
124.0,1.0,4.0,54.0,54.0,Injection,1,1,0,0,5.0,0,0,1,0,,,,,,
124.0,1.0,4.0,54.0,54.0,Injection,1,1,0,0,6.0,0,0,1,0,,,,,,
124.0,1.0,4.0,52.0,58.6,Injection,1,1,0,0,5.0,0,0,1,0,80.0,90.0,21.0,110.0,80.0,18.0
124.0,1.0,4.0,52.0,58.6,Injection,1,1,0,0,5.0,0,0,1,0,80.0,90.0,21.0,110.0,80.0,18.0
124.7,1.0,4.0,52.0,58.6,Injection,1,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,140.0,70.0,17.0
124.7,1.0,4.0,52.0,58.6,Injection,1,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,140.0,70.0,17.0
124.7,1.0,4.0,52.0,58.6,Injection,1,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,140.0,70.0,17.0
124.7,1.0,4.0,52.0,58.6,Injection,1,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,140.0,70.0,17.0
155.0,1.0,4.0,58.0,58.7,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
155.0,1.0,4.0,58.0,58.7,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
250.0,1.0,2.0,77.0,53.6,Carburettor,0,0,1,0,5.0,0,0,1,0,,,,,,
250.0,1.0,4.0,77.0,53.6,Carburettor,0,0,1,0,5.0,0,0,1,0,,,,,,
250.0,1.0,4.0,77.0,53.6,Carburettor,0,0,1,0,5.0,0,0,1,0,,,,,,
250.0,1.0,4.0,77.0,53.6,Carburettor,0,0,1,0,5.0,0,0,1,0,80.0,100.0,21.0,100.0,100.0,18.0
250.0,1.0,4.0,77.0,53.6,Carburettor,0,0,1,0,5.0,0,0,1,0,,,,,,
250.0,1.0,4.0,77.0,53.6,Injection,1,0,1,0,5.0,0,0,1,0,80.0,100.0,21.0,100.0,100.0,18.0
250.0,1.0,4.0,77.0,53.6,Injection,1,0,1,0,6.0,0,0,1,0,80.0,100.0,21.0,110.0,100.0,18.0
250.0,1.0,4.0,77.0,53.6,Injection,1,0,1,0,6.0,0,0,1,0,90.0,90.0,21.0,130.0,90.0,18.0
250.0,1.0,4.0,77.0,53.6,Injection,1,0,1,0,6.0,0,0,1,0,90.0,90.0,21.0,130.0,90.0,18.0
250.0,1.0,4.0,77.0,53.6,Injection,1,0,1,0,6.0,0,0,1,0,90.0,90.0,21.0,130.0,90.0,18.0
250.0,1.0,4.0,77.0,53.6,Injection,1,0,1,0,6.0,0,0,1,0,80.0,100.0,21.0,110.0,100.0,18.0
250.0,1.0,4.0,77.0,53.6,Injection,1,0,1,0,6.0,0,0,1,0,80.0,100.0,21.0,110.0,100.0,18.0
250.0,1.0,4.0,77.0,53.6,Injection,1,0,1,0,6.0,0,0,1,0,80.0,100.0,21.0,110.0,100.0,18.0
250.0,1.0,4.0,77.0,53.6,Injection,1,0,1,0,6.0,0,0,1,0,80.0,100.0,21.0,110.0,100.0,18.0
250.0,1.0,4.0,77.0,53.6,Injection,1,0,1,0,6.0,0,0,1,0,90.0,90.0,21.0,130.0,90.0,18.0
250.0,1.0,4.0,77.0,53.6,Injection,1,0,1,0,6.0,0,0,1,0,80.0,70.0,21.0,120.0,80.0,18.0
250.0,1.0,4.0,77.0,53.6,Injection,1,0,1,0,6.0,0,0,1,0,80.0,70.0,21.0,120.0,80.0,18.0
250.0,1.0,4.0,77.0,53.6,Injection,1,0,1,0,6.0,0,0,1,0,80.0,70.0,21.0,120.0,80.0,18.0
250.0,1.0,4.0,77.0,53.6,Injection,1,0,1,0,6.0,0,0,1,0,80.0,100.0,21.0,120.0,80.0,18.0
250.0,1.0,4.0,77.0,53.6,Injection,1,0,1,0,6.0,0,0,1,0,80.0,100.0,21.0,120.0,80.0,18.0
250.0,1.0,4.0,77.0,53.6,Injection,1,0,1,0,6.0,0,0,1,0,80.0,100.0,21.0,120.0,80.0,18.0
250.0,1.0,4.0,77.0,53.6,Injection,1,0,1,0,6.0,0,0,1,0,80.0,100.0,21.0,120.0,80.0,18.0
250.0,1.0,4.0,77.0,53.6,Injection,1,0,1,0,6.0,0,0,1,0,80.0,100.0,21.0,120.0,80.0,18.0
250.0,1.0,4.0,77.0,53.6,Injection,1,0,1,0,6.0,0,0,1,0,80.0,100.0,21.0,120.0,80.0,18.0
250.0,1.0,4.0,77.0,53.6,Injection,1,0,1,0,6.0,0,0,1,0,80.0,100.0,21.0,120.0,80.0,18.0
250.0,1.0,4.0,77.0,53.6,Injection,1,0,1,0,6.0,0,0,1,0,80.0,100.0,21.0,120.0,80.0,18.0
250.0,1.0,4.0,77.0,53.6,Injection,1,0,1,0,6.0,0,0,1,0,80.0,100.0,21.0,120.0,80.0,18.0
250.0,1.0,4.0,77.0,53.6,Injection,1,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,140.0,70.0,17.0
250.0,1.0,4.0,77.0,53.6,Injection,1,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,140.0,70.0,17.0
250.0,1.0,4.0,77.0,53.6,Injection,1,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,140.0,70.0,17.0
250.0,1.0,4.0,77.0,53.6,Injection,1,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,140.0,70.0,17.0
250.0,1.0,4.0,77.0,53.6,Injection,1,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,140.0,70.0,17.0
250.0,1.0,4.0,77.0,53.6,Injection,1,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,140.0,70.0,17.0
250.0,1.0,4.0,77.0,53.6,Injection,1,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,140.0,70.0,17.0
250.0,1.0,4.0,77.0,53.6,Injection,1,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,140.0,70.0,17.0
449.0,1.0,4.0,95.0,63.4,Carburettor,0,0,1,0,5.0,0,0,1,0,,,,,,
449.0,1.0,4.0,95.0,63.4,Carburettor,0,0,1,0,5.0,0,0,1,0,,,,,,
449.0,1.0,4.0,95.0,63.4,Carburettor,0,0,1,0,5.0,0,0,1,0,,,,,,
449.0,1.0,4.0,95.0,63.4,Injection,1,0,1,0,5.0,0,0,1,0,,,,,,
449.0,1.0,4.0,95.0,63.4,Injection,1,0,1,0,5.0,0,0,1,0,80.0,100.0,21.0,120.0,90.0,18.0
449.0,1.0,4.0,95.0,63.4,Injection,1,0,1,0,5.0,0,0,1,0,80.0,100.0,21.0,120.0,90.0,18.0
449.0,1.0,4.0,97.0,60.8,Injection,1,0,1,0,5.0,0,0,1,0,80.0,100.0,21.0,120.0,90.0,18.0
449.0,1.0,4.0,95.0,63.4,Injection,1,0,1,0,5.0,0,0,1,0,80.0,100.0,21.0,120.0,90.0,18.0
449.0,1.0,4.0,95.0,63.4,Injection,1,0,1,0,5.0,0,0,1,0,80.0,100.0,21.0,120.0,90.0,18.0
450.0,1.0,4.0,97.0,63.9,Injection,1,0,1,0,5.0,0,0,1,0,80.0,100.0,21.0,120.0,90.0,18.0
450.0,1.0,4.0,97.0,60.9,Injection,1,0,1,0,5.0,0,0,1,0,80.0,100.0,21.0,120.0,90.0,18.0
450.0,1.0,4.0,97.0,60.8,Injection,1,0,1,0,5.0,0,0,1,0,80.0,100.0,21.0,120.0,90.0,18.0
450.0,1.0,4.0,97.0,60.8,Injection,1,0,1,0,5.0,0,0,1,0,80.0,100.0,21.0,120.0,90.0,18.0
449.0,1.0,4.0,95.0,63.4,Injection,1,0,1,0,5.0,0,0,1,0,90.0,90.0,21.0,130.0,90.0,18.0
449.0,1.0,4.0,95.0,63.4,Injection,1,0,1,0,5.0,0,0,1,0,80.0,100.0,21.0,120.0,90.0,18.0
449.0,1.0,4.0,95.0,63.4,Injection,1,0,1,0,5.0,0,0,1,0,80.0,100.0,21.0,120.0,90.0,18.0
450.0,1.0,4.0,97.0,60.8,Injection,1,0,1,0,5.0,0,0,1,0,90.0,90.0,21.0,130.0,90.0,18.0
1670.0,2.0,4.0,97.0,113.0,Injection,1,1,0,0,5.0,0,1,0,0,,,,,,
1671.6,2.0,4.0,97.0,113.0,Injection,1,1,0,0,5.0,0,1,0,0,,,,,,
1671.6,2.0,4.0,97.0,113.0,Injection,1,1,0,0,5.0,0,1,0,0,,,,,,
49.0,1.0,2.0,40.0,39.2,Carburettor,0,1,0,0,5.0,0,0,1,0,70.0,90.0,16.0,80.0,90.0,16.0
49.0,1.0,2.0,40.0,39.2,Carburettor,0,1,0,0,,1,1,0,0,70.0,90.0,16.0,80.0,90.0,16.0
49.2,1.0,2.0,40.0,39.2,Carburettor,0,1,0,0,,1,1,0,0,70.0,90.0,16.0,80.0,90.0,16.0
348.0,1.0,4.0,83.0,64.5,Carburettor,0,0,0,1,6.0,0,0,0,1,23.0,7.0,12.0,23.0,10.0,12.0
421.0,1.0,4.0,84.5,75.0,Carburettor,0,0,1,0,5.0,0,0,0,1,23.0,7.0,12.0,23.0,10.0,12.0
421.0,1.0,4.0,84.5,75.0,Carburettor,0,0,1,0,,1,0,0,1,23.0,8.0,12.0,23.0,10.0,12.0
421.0,1.0,4.0,84.5,75.0,Carburettor,0,0,1,0,5.0,0,0,0,1,,,,,,
1199.0,2.0,4.0,98.0,79.5,Injection,1,0,1,0,6.0,0,0,0,1,,,,,,
1199.0,2.0,4.0,98.0,79.5,Injection,1,0,1,0,6.0,0,0,0,1,,,,,,
1199.0,2.0,4.0,98.0,79.5,Injection,1,0,1,0,6.0,0,0,0,1,,,,,,
124.7,1.0,4.0,52.0,58.6,Injection,1,0,1,0,,1,1,0,0,120.0,70.0,16.0,140.0,70.0,15.0
